FoodCode	Seq.num	Start.date	End.date	Main.food.description
11710927	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11710928	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11710929	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11710937	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11710938	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11710939	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11710947	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11710948	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11710949	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11710960	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11710961	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11710962	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11710963	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11710964	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11710964	2	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11710965	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11710965	2	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11710966	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11710966	2	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11710967	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11710967	2	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11710968	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11710968	2	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11710969	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11710969	2	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11720314	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11720315	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11720316	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11720317	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11720318	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11720319	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11720327	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water and well water
11720328	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11720329	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11720410	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil Advance
11720411	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil Advance
11720412	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil Advance
11720413	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil Advance
11720414	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil Advance
11720414	2	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered water or tap water
11720415	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil Advance
11720415	2	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11720416	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil Advance
11720416	2	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11720417	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil Advance
11720417	2	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11720418	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil Advance
11720418	2	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11720419	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil Advance
11720419	2	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11720430	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil DF Soy
11720431	1	01/01/11 00:00:00	12/31/12 00:00:00	Similac Isomil DF Soy
11720447	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11720448	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11720449	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11720614	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11720615	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11720616	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11720617	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11720618	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11720619	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11720627	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11720628	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11720629	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11720800	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11720800	2	01/01/11 00:00:00	12/31/12 00:00:00	Ultra Bright Beginnings
11720801	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11720801	2	01/01/11 00:00:00	12/31/12 00:00:00	Ultra Bright Beginnings
11720802	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11720802	2	01/01/11 00:00:00	12/31/12 00:00:00	Ultra Bright Beginnings
11720803	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11720803	2	01/01/11 00:00:00	12/31/12 00:00:00	Ultra Bright Beginnings
11720804	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11720804	2	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11720805	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11720805	2	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11720806	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11720806	2	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11720807	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11720807	2	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11720808	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11720808	2	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11720809	1	01/01/11 00:00:00	12/31/12 00:00:00	Parents' Choice
11720809	2	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11740314	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11740315	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11740316	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11740317	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11740318	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11740319	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11740327	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11740328	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11740329	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11740407	1	01/01/11 00:00:00	12/31/12 00:00:00	made with filtered tap water or well water
11740408	1	01/01/11 00:00:00	12/31/12 00:00:00	made with bottled spring water; unsweetened bottled water
11740409	1	01/01/11 00:00:00	12/31/12 00:00:00	made with Nursery water; Gerber Pure water; Beech-Nut Spring water
11812000	1	01/01/11 00:00:00	12/31/12 00:00:00	1% fat milk
11813000	1	01/01/11 00:00:00	12/31/12 00:00:00	fat free or skim milk
11830100	1	01/01/11 00:00:00	12/31/12 00:00:00	cocoa mix, NFS
11830100	2	01/01/11 00:00:00	12/31/12 00:00:00	Swiss Miss Hot Chocolate
11830100	3	01/01/11 00:00:00	12/31/12 00:00:00	Hershey's Hot Chocolate
11830100	4	01/01/11 00:00:00	12/31/12 00:00:00	Nestle's Hot Chocolate
11830110	1	01/01/11 00:00:00	12/31/12 00:00:00	Swiss Miss Sugar-Free Hot Cocoa Mix
11830110	2	01/01/11 00:00:00	12/31/12 00:00:00	Alba Sugar-Free Hot Cocoa Mix
11830110	3	01/01/11 00:00:00	12/31/12 00:00:00	Carnation Sugar Free Hot Cocoa Mix
11830110	4	01/01/11 00:00:00	12/31/12 00:00:00	sugar free dry cocoa mix, NFS
11830120	1	01/01/11 00:00:00	12/31/12 00:00:00	Ovaltine Sugar-Free Hot Cocoa
11830140	1	01/01/11 00:00:00	12/31/12 00:00:00	Chocolate en polvo
11830160	1	01/01/11 00:00:00	12/31/12 00:00:00	Hershey's Instant
11830160	2	01/01/11 00:00:00	12/31/12 00:00:00	Nestle's Quik
11830165	1	01/01/11 00:00:00	12/31/12 00:00:00	Nestle's Quik 33% Less Sugar
11830170	1	01/01/11 00:00:00	12/31/12 00:00:00	Sugar-Free Nestle's Quik
11830170	3	01/01/11 00:00:00	12/31/12 00:00:00	Nutri System Chocolate Shake Mix
11830210	1	01/01/11 00:00:00	12/31/12 00:00:00	Ovaltine
11830260	1	01/01/11 00:00:00	12/31/12 00:00:00	Ovaltine
11830260	2	01/01/11 00:00:00	12/31/12 00:00:00	NS as to flavor
11830400	1	01/01/11 00:00:00	12/31/12 00:00:00	banana Nestle's Quik
11830400	2	01/01/11 00:00:00	12/31/12 00:00:00	strawberry Nestle's Quik
11830450	1	01/01/11 00:00:00	12/31/12 00:00:00	Banana Frost
11830450	2	01/01/11 00:00:00	12/31/12 00:00:00	Strawberry Frost
11830500	1	01/01/11 00:00:00	12/31/12 00:00:00	Alba
11830550	1	01/01/11 00:00:00	12/31/12 00:00:00	Alba
12110100	1	01/01/11 00:00:00	12/31/12 00:00:00	coffee cream
12110100	2	01/01/11 00:00:00	12/31/12 00:00:00	table cream
12110300	1	01/01/11 00:00:00	12/31/12 00:00:00	coffee cream
12110300	2	01/01/11 00:00:00	12/31/12 00:00:00	table cream
12120105	1	01/01/11 00:00:00	12/31/12 00:00:00	Land O' Lakes Low Fat Half and Half
12120110	1	01/01/11 00:00:00	12/31/12 00:00:00	Land O' Lakes Fat Free Half and Half
12130100	1	01/01/11 00:00:00	12/31/12 00:00:00	whipping cream, NS as to heavy or light
12140000	1	01/01/11 00:00:00	12/31/12 00:00:00	heavy cream, whipped, NS as to sweetener
12140000	2	01/01/11 00:00:00	12/31/12 00:00:00	whipped cream, NS as to heavy or light
12140100	1	01/01/11 00:00:00	12/31/12 00:00:00	Reddiwip
12140100	2	01/01/11 00:00:00	12/31/12 00:00:00	Fashion Whip
12140100	3	01/01/11 00:00:00	12/31/12 00:00:00	Quip
12140100	4	01/01/11 00:00:00	12/31/12 00:00:00	Kraft Dairy Whip
12140105	1	01/01/11 00:00:00	12/31/12 00:00:00	Reddiwip Light
12140110	1	01/01/11 00:00:00	12/31/12 00:00:00	Reddiwip Fat Free Dairy Whipped Topping
12140110	2	01/01/11 00:00:00	12/31/12 00:00:00	Nonfat Whipped Topping
12210100	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee Rich
12210100	2	01/01/11 00:00:00	12/31/12 00:00:00	Coffee Tone
12210100	3	01/01/11 00:00:00	12/31/12 00:00:00	Freezer Pak
12210100	4	01/01/11 00:00:00	12/31/12 00:00:00	Poly Perx
12210100	5	01/01/11 00:00:00	12/31/12 00:00:00	Poly Rich
12210200	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee Whitener
12210200	2	01/01/11 00:00:00	12/31/12 00:00:00	Dairy Rich Mocha Mix
12210200	3	01/01/11 00:00:00	12/31/12 00:00:00	mocha mix
12210200	4	01/01/11 00:00:00	12/31/12 00:00:00	Coffee Mate Liquid
12210200	5	01/01/11 00:00:00	12/31/12 00:00:00	Farm Rich Nondairy Breakfast Creamer
12210210	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee Mate Liquid
12210210	2	01/01/11 00:00:00	12/31/12 00:00:00	International Delight Flavored Creamer
12210210	3	01/01/11 00:00:00	12/31/12 00:00:00	flavored nondairy creamers
12210250	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee Mate Low Fat Original
12210250	2	01/01/11 00:00:00	12/31/12 00:00:00	Mocha Mix Lite
12210250	3	01/01/11 00:00:00	12/31/12 00:00:00	Farm Rich Light
12210250	7	01/01/11 00:00:00	12/31/12 00:00:00	low fat
12210260	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee-mate Fat Free
12210270	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee-mate Fat Free
12210270	2	01/01/11 00:00:00	12/31/12 00:00:00	International Delight Flavored Creamer
12210270	3	01/01/11 00:00:00	12/31/12 00:00:00	Mocha Mix Fat Free
12210270	4	01/01/11 00:00:00	12/31/12 00:00:00	flavored nondairy creamers
12210310	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee-mate Sugar Free
12210310	2	01/01/11 00:00:00	12/31/12 00:00:00	International Delight Flavored Creamer
12210310	3	01/01/11 00:00:00	12/31/12 00:00:00	flavored nondairy creamers
12210400	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee Mate
12210400	2	01/01/11 00:00:00	12/31/12 00:00:00	Coffee Tone
12210400	3	01/01/11 00:00:00	12/31/12 00:00:00	Cremora
12210400	4	01/01/11 00:00:00	12/31/12 00:00:00	instant coffee creamer
12210400	5	01/01/11 00:00:00	12/31/12 00:00:00	instant creamer
12210400	6	01/01/11 00:00:00	12/31/12 00:00:00	Please
12210400	7	01/01/11 00:00:00	12/31/12 00:00:00	Pream
12210410	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee Mate
12210410	2	01/01/11 00:00:00	12/31/12 00:00:00	Cremora
12210410	4	01/01/11 00:00:00	12/31/12 00:00:00	low fat
12210420	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee Mate Powder
12210420	2	01/01/11 00:00:00	12/31/12 00:00:00	flavored nondairy creamer
12210440	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee-mate Fat Free
12210440	2	01/01/11 00:00:00	12/31/12 00:00:00	flavored nondairy creamers
12210505	1	01/01/11 00:00:00	12/31/12 00:00:00	Coffee-mate Sugar Free
12210505	2	01/01/11 00:00:00	12/31/12 00:00:00	flavored nondairy creamer
12220100	1	01/01/11 00:00:00	12/31/12 00:00:00	Lucky Whip
12220100	2	01/01/11 00:00:00	12/31/12 00:00:00	Reddiwip Non Dairy 99% Lactose Free
12220200	1	01/01/11 00:00:00	12/31/12 00:00:00	Cool Whip
12220200	2	01/01/11 00:00:00	12/31/12 00:00:00	Handiwhip Whipped Topping
12220200	3	01/01/11 00:00:00	12/31/12 00:00:00	Pet Whip
12220250	1	01/01/11 00:00:00	12/31/12 00:00:00	Cool Whip Lite
12220270	1	01/01/11 00:00:00	12/31/12 00:00:00	Cool Whip Free
12220280	1	01/01/11 00:00:00	12/31/12 00:00:00	Cool Whip Sugar Free
12220300	1	01/01/11 00:00:00	12/31/12 00:00:00	Dream Whip
12220300	2	01/01/11 00:00:00	12/31/12 00:00:00	Lucky Whip
12220300	3	01/01/11 00:00:00	12/31/12 00:00:00	Smooth Whip
12220400	1	01/01/11 00:00:00	12/31/12 00:00:00	Feather Weight Low Calorie Whipped Topping
12310100	1	01/01/11 00:00:00	12/31/12 00:00:00	with chives
12310300	1	01/01/11 00:00:00	12/31/12 00:00:00	sour cream having 25%-49% less fat than regular sour cream
12310350	1	01/01/11 00:00:00	12/31/12 00:00:00	light sour cream having at least 50% less fat than regular sour cream
12310350	2	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes Light Sour Cream
12310350	3	01/01/11 00:00:00	12/31/12 00:00:00	Lucerne Light Sour Cream
12310370	1	01/01/11 00:00:00	12/31/12 00:00:00	Land O Lakes No-Fat Sour Cream
12310370	2	01/01/11 00:00:00	12/31/12 00:00:00	Lucerne Nonfat Sour Cream
12310370	3	01/01/11 00:00:00	12/31/12 00:00:00	Real Dairy No Fat Sour Cream
12310370	4	01/01/11 00:00:00	12/31/12 00:00:00	Breakstone Fat Free Sour Cream
12320100	1	01/01/11 00:00:00	12/31/12 00:00:00	Imo
12320100	2	01/01/11 00:00:00	12/31/12 00:00:00	Zero
12320200	1	01/01/11 00:00:00	12/31/12 00:00:00	King Sour
12320200	2	01/01/11 00:00:00	12/31/12 00:00:00	Zest
12320200	3	01/01/11 00:00:00	12/31/12 00:00:00	Top-sour
12350000	1	01/01/11 00:00:00	12/31/12 00:00:00	buttermilk type
12350000	2	01/01/11 00:00:00	12/31/12 00:00:00	onion dip
12350000	3	01/01/11 00:00:00	12/31/12 00:00:00	dip, NFS
12350100	1	01/01/11 00:00:00	12/31/12 00:00:00	sour cream and mayonnaise base
12350110	1	01/01/11 00:00:00	12/31/12 00:00:00	sour cream, mayonnaise, and / or cheese base
13110000	1	01/01/11 00:00:00	12/31/12 00:00:00	NS as to flavor
13110100	1	01/01/11 00:00:00	12/31/12 00:00:00	ice cream, regular, flavors with partial chocolate base
13110120	1	01/01/11 00:00:00	12/31/12 00:00:00	flavors with partial chocolate base
13110120	2	01/01/11 00:00:00	12/31/12 00:00:00	Ben and Jerry's
13110120	3	01/01/11 00:00:00	12/31/12 00:00:00	Breyers Viennetta
13110120	4	01/01/11 00:00:00	12/31/12 00:00:00	Haagen-Dazs
13110120	5	01/01/11 00:00:00	12/31/12 00:00:00	Godiva
13110130	1	01/01/11 00:00:00	12/31/12 00:00:00	Ben and Jerry's
13110130	2	01/01/11 00:00:00	12/31/12 00:00:00	Breyers Viennetta
13110130	3	01/01/11 00:00:00	12/31/12 00:00:00	Haagen-Dazs
13110130	4	01/01/11 00:00:00	12/31/12 00:00:00	Godiva
13110140	1	01/01/11 00:00:00	12/31/12 00:00:00	Ben and Jerry's
13110140	2	01/01/11 00:00:00	12/31/12 00:00:00	Haagen-Dazs
13110140	3	01/01/11 00:00:00	12/31/12 00:00:00	Godiva
13110200	1	01/01/11 00:00:00	12/31/12 00:00:00	ice cream, soft serve, flavors with partial chocolate base
13110310	1	01/01/11 00:00:00	12/31/12 00:00:00	with low calorie sweetener
13110310	2	01/01/11 00:00:00	12/31/12 00:00:00	low carb ice cream
13110310	3	01/01/11 00:00:00	12/31/12 00:00:00	Breyers Carb Smart
13110310	4	01/01/11 00:00:00	12/31/12 00:00:00	Blue Bunny Carb Freedom
13110310	5	01/01/11 00:00:00	12/31/12 00:00:00	Turkey Hill Carb IQ
13110320	1	01/01/11 00:00:00	12/31/12 00:00:00	with low calorie sweetener
13110320	2	01/01/11 00:00:00	12/31/12 00:00:00	low carb ice cream
13110320	3	01/01/11 00:00:00	12/31/12 00:00:00	Breyers Carb Smart
13110320	4	01/01/11 00:00:00	12/31/12 00:00:00	Blue Bunny Carb Freedom
13110320	5	01/01/11 00:00:00	12/31/12 00:00:00	Turkey Hill IQ
13110330	1	01/01/11 00:00:00	12/31/12 00:00:00	with low calorie sweetener
13110330	2	01/01/11 00:00:00	12/31/12 00:00:00	low carb ice cream
13110330	3	01/01/11 00:00:00	12/31/12 00:00:00	Breyers Carb Smart
13110330	4	01/01/11 00:00:00	12/31/12 00:00:00	Blue Bunny Carb Freedom
13110330	5	01/01/11 00:00:00	12/31/12 00:00:00	Turkey Hill Carb IQ
13120100	1	01/01/11 00:00:00	12/31/12 00:00:00	ice cream bar, NFS
13120100	2	01/01/11 00:00:00	12/31/12 00:00:00	ice cream nugget, NFS
13120100	3	01/01/11 00:00:00	12/31/12 00:00:00	3 Musketeer vanilla ice cream bar
13120100	4	01/01/11 00:00:00	12/31/12 00:00:00	Rondos
13120100	5	01/01/11 00:00:00	12/31/12 00:00:00	Heath bar
13120100	6	01/01/11 00:00:00	12/31/12 00:00:00	Carnation Bon Bon
13120100	7	01/01/11 00:00:00	12/31/12 00:00:00	Klondike Krispy Ice Cream Bar
13120100	18	01/01/11 00:00:00	12/31/12 00:00:00	Mickey's Parade Mickey Mouse Bars
13120110	1	01/01/11 00:00:00	12/31/12 00:00:00	Heaven Sundae, Vanilla fudge nuts
13120110	2	01/01/11 00:00:00	12/31/12 00:00:00	Heaven Sundae caramel
13120110	3	01/01/11 00:00:00	12/31/12 00:00:00	Heaven Sundae, NFS
13120110	4	01/01/11 00:00:00	12/31/12 00:00:00	Snickers ice cream bar
13120110	5	01/01/11 00:00:00	12/31/12 00:00:00	Butterfinger Ice Cream Bar
13120120	1	01/01/11 00:00:00	12/31/12 00:00:00	DoveBar
13120120	2	01/01/11 00:00:00	12/31/12 00:00:00	Klondike bar
13120121	1	01/01/11 00:00:00	12/31/12 00:00:00	DoveBar
13120130	1	01/01/11 00:00:00	12/31/12 00:00:00	Haagen-Dazs chocolate covered ice cream bars with nuts
13120140	1	01/01/11 00:00:00	12/31/12 00:00:00	3 Musketeer ice cream bar
13120310	1	01/01/11 00:00:00	12/31/12 00:00:00	Dibs Ice Cream Snacks, bite size
13120310	2	01/01/11 00:00:00	12/31/12 00:00:00	all flavors
13120400	1	01/01/11 00:00:00	12/31/12 00:00:00	Carnation Berry Swirl
13120400	2	01/01/11 00:00:00	12/31/12 00:00:00	Col. Crunch Sundae on a Stick
13120500	1	01/01/11 00:00:00	12/31/12 00:00:00	Oreo Ice Cream sandwich
13120550	1	01/01/11 00:00:00	12/31/12 00:00:00	Chipwich
13120710	1	01/01/11 00:00:00	12/31/12 00:00:00	Nutty Buddy
13120710	2	01/01/11 00:00:00	12/31/12 00:00:00	Choco Taco
13120790	1	01/01/11 00:00:00	12/31/12 00:00:00	Drumstick, all flavors
13120800	1	01/01/11 00:00:00	12/31/12 00:00:00	root beer float
13120810	1	01/01/11 00:00:00	12/31/12 00:00:00	root beer float
13121000	1	01/01/11 00:00:00	12/31/12 00:00:00	with nuts
13121100	1	01/01/11 00:00:00	12/31/12 00:00:00	banana split
13121100	2	01/01/11 00:00:00	12/31/12 00:00:00	fruit parfait
13121100	3	01/01/11 00:00:00	12/31/12 00:00:00	with nuts
13121300	1	01/01/11 00:00:00	12/31/12 00:00:00	with nuts
13121400	1	01/01/11 00:00:00	12/31/12 00:00:00	peanut butter parfait
