"Food.code"	"Start.date"	"End.date"	"Main.food.description"	"Fortification.identifier"
58100630	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Enchilada with chicken, red-chile or enchilada sauce"	0
58100635	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Enchilada with chicken, green-chile or enchilada sauce"	0
58100720	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Enchilada with beans, meatless, red-chile or enchilada sauce"	0
58100725	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Enchilada with beans, green-chile or enchilada sauce"	0
58100800	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Enchilada, just cheese, meatless, no beans, red-chile or enchilada sauce"	0
58100805	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Enchilada, just cheese, meatless, no beans, green-chile or enchilada sauce"	0
58101320	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with meat"	0
58101323	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with meat, from fast food"	0
58101325	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with meat and sour cream"	0
58101345	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with meat"	0
58101347	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with meat, from fast food"	0
58101350	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with meat and sour cream"	0
58101357	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with meat and sour cream, from fast food"	0
58101450	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with chicken"	0
58101457	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with chicken, from fast food"	0
58101460	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with chicken and sour cream"	0
58101520	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with chicken"	0
58101525	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with chicken and sour cream"	0
58101540	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with fish"	0
58101555	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with fish"	0
58101610	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with beans"	0
58101615	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with beans and sour cream"	0
58101620	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with meat and beans"	0
58101625	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with chicken and beans"	0
58101630	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with meat, beans, and sour cream"	0
58101635	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Soft taco with chicken, beans, and sour cream"	0
58101720	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with beans"	0
58101725	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with beans and sour cream"	0
58101730	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with meat and beans"	0
58101733	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with meat and beans, from fast food"	0
58101735	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with chicken and beans"	0
58101745	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with meat, beans, and sour cream"	0
58101750	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada with chicken, beans, and sour cream"	0
58101800	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Ground beef with tomato sauce and taco seasonings on a cornbread crust"	2
58101820	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mexican casserole made with ground beef, beans, tomato sauce, cheese, taco seasonings, and corn chips"	0
58101830	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Mexican casserole made with ground beef, tomato sauce, cheese, taco seasonings, and corn chips"	0
58101930	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada salad with meat"	0
58101935	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada salad with chicken"	0
58101940	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada salad, meatless"	0
58101945	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada salad with meat and sour cream"	0
58101950	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada salad with chicken and sour cream"	0
58101955	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco or tostada salad, meatless with sour cream"	0
58103120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tamale with meat"	0
58103130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tamale with chicken"	0
58103200	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tamale, plain, meatless, no sauce, Puerto Rican style or Carribean Style"	0
58103210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tamale, meatless, with sauce, Puerto Rican or Caribbean style"	0
58103250	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tamale, plain, meatless, no sauce, Mexican style"	0
58103310	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tamale casserole with meat"	0
58104090	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Nachos with cheese and sour cream"	0
58104120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Nachos with cheese"	0
58104130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Nachos with meat and cheese"	0
58104150	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Nachos with chicken and cheese"	0
58104160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Nachos with chili"	0
58104180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Nachos with meat, cheese, and sour cream "	0
58104190	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Nachos with chicken, cheese, and sour cream"	0
58104260	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gordita, sope, or chalupa with beans"	0
58104270	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gordita, sope, or chalupa with beans and sour cream"	0
58104280	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gordita, sope, or chalupa with meat and sour cream"	0
58104290	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gordita, sope, or chalupa with meat"	0
58104320	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gordita, sope, or chalupa with chicken and sour cream"	0
58104340	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gordita, sope, or chalupa with chicken"	0
58104500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chimichanga with meat"	0
58104520	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chimichanga, meatless"	0
58104530	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chimichanga with chicken "	0
58104535	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chimichanga with meat and sour cream"	0
58104540	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chimichanga, meatless, with sour cream"	0
58104550	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chimichanga with chicken and sour cream"	0
58104710	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Quesadilla, just cheese, meatless"	0
58104720	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Quesadilla, just cheese, from fast food"	0
58104730	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Quesadilla with meat "	0
58104740	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Quesadilla with chicken"	0
58104745	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Quesadilla with chicken, from fast food"	0
58104750	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Quesadilla with vegetables"	0
58104760	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Quesadilla with vegetables and meat"	0
58104770	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Quesadilla with vegetables and chicken"	0
58104800	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taquito or flauta with cheese"	0
58104820	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taquito or flauta with meat"	0
58104825	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taquito or flauta with meat and cheese"	0
58104830	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taquito or flauta with chicken"	0
58104835	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taquito or flauta with chicken and cheese"	0
58104900	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taquito or flauta with egg"	0
58104905	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taquito or flauta with egg and breakfast meat"	0
58105000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Fajita with chicken and vegetables"	0
58105050	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Fajita with meat and vegetables"	0
58105075	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Fajita with vegetables"	0
58105100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pupusa, cheese-filled"	0
58105105	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pupusa, bean-filled"	0
58105110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pupusa, meat-filled"	0
58106200	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, prepared from frozen, thin crust"	0
58106205	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, prepared from frozen, thick crust"	0
58106210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, from restaurant or fast food, NS as to type of crust"	0
58106220	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, from restaurant or fast food, thin crust"	0
58106225	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, from restaurant or fast food, regular crust"	0
58106230	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, from restaurant or fast food, thick crust"	0
58106233	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, stuffed crust"	0
58106235	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, from school lunch, thin crust"	0
58106236	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, from school lunch, thick crust"	0
58106240	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, extra cheese, NS as to type of crust"	0
58106250	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, extra cheese, thin crust"	0
58106255	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, extra cheese, regular crust"	0
58106260	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, extra cheese, thick crust"	0
58106300	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, with vegetables, prepared from frozen, thin crust"	0
58106305	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese with vegetables, prepared from frozen, thick crust"	0
58106310	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, with vegetables, NS as to type of crust"	0
58106320	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, with vegetables, thin crust"	0
58106325	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, with vegetables, regular crust"	0
58106330	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, with vegetables, thick crust"	0
58106340	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, with cheese and extra vegetables, NS as to type of crust"	0
58106345	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with cheese and extra vegetables, thin crust"	0
58106347	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with cheese and extra vegetables, regular crust"	0
58106350	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with cheese and extra vegetables, thick crust"	0
58106357	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, with fruit, NS as to type of crust"	0
58106358	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, with fruit, thin crust"	0
58106359	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, with fruit, regular crust"	0
58106360	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, cheese, with fruit, thick crust"	0
58106500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat, prepared from frozen, thin crust"	0
58106505	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat, prepared from frozen, thick crust"	0
58106540	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with pepperoni, from restaurant or fast food, NS as to type of crust"	0
58106550	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with pepperoni, from restaurant or fast food, thin crust"	0
58106555	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with pepperoni, from restaurant or fast food, regular crust"	0
58106560	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with pepperoni, from restaurant or fast food, thick crust"	0
58106565	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with pepperoni, stuffed crust"	0
58106570	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with pepperoni, from school lunch, thin crust"	0
58106580	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with pepperoni, from school lunch, thick crust"	0
58106610	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat other than pepperoni, from restaurant or fast food, NS as to type of crust"	0
58106620	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat other than pepperoni, from restaurant or fast food, thin crust"	0
58106625	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat other than pepperoni, from restaurant or fast food, regular crust"	0
58106630	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat other than pepperoni, from restaurant or fast food, thick crust"	0
58106633	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, with meat other than pepperoni, stuffed crust"	0
58106635	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, with meat other than pepperoni, from school lunch, thin crust"	0
58106636	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, with meat other than pepperoni, from school lunch, thick crust"	0
58106640	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with extra meat, NS as to type of crust"	0
58106650	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with extra meat, thin crust"	0
58106655	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with extra meat, regular crust"	0
58106660	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with extra meat, thick crust"	0
58106700	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat and vegetables, prepared from frozen, thin crust"	0
58106705	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat and vegetables, prepared from frozen, thick crust"	0
58106710	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat and vegetables, NS as to type of crust"	0
58106720	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat and vegetables, thin crust"	0
58106725	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat and vegetables, regular crust"	0
58106730	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat and vegetables, thick crust"	0
58106735	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with extra meat and extra vegetables, NS as to type of crust"	0
58106736	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with extra meat and extra vegetables, thin crust"	0
58106737	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with extra meat and extra vegetables, thick crust"	0
58106738	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with extra meat and extra vegetables, regular crust"	0
58106740	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat and fruit, NS as to type of crust"	0
58106750	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat and fruit, thin crust"	0
58106755	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat and fruit, regular crust"	0
58106760	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with meat and fruit, thick crust"	0
58106820	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with beans and vegetables, thin crust"	0
58106830	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza with beans and vegetables, thick crust"	0
58107050	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, no cheese, thin crust"	0
58107100	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza, no cheese, thick crust"	0
58107220	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"White pizza, thin crust"	0
58107230	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"White pizza, thick crust"	0
58108000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Calzone, with cheese, meatless"	2
58108010	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Calzone, with meat and cheese"	2
58108050	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pizza rolls"	0
58110110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Egg roll, meatless"	0
58110120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Egg roll, with shrimp"	0
58110130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Egg roll, with beef and/or pork"	0
58110170	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Egg roll, with chicken or turkey"	0
58110200	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Roll with meat and/or shrimp, vegetables and rice paper (not fried)"	0
58111110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Won ton (wonton), fried, filled with meat, poultry, or seafood"	0
58111120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Won ton (wonton), fried, meatless"	0
58111130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Won ton (wonton), fried, filled with meat, poultry, or seafood, and vegetable"	0
58111200	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Puffs, fried, crab meat and cream cheese filled"	0
58112510	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Dumpling, steamed, filled with meat, poultry, or seafood"	0
58115110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tamale casserole, Puerto Rican style (Tamales en cazuela)"	0
58115150	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Tamal in a leaf, Puerto Rican style (Tamales en hoja)"	2
58115210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Taco with crab meat, Puerto Rican style (Taco de jueye)"	0
58116110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Meat turnover, Puerto Rican style (Pastelillo de carne; Empanadilla)"	0
58116115	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Empanada, Mexican turnover, filled with cheese and vegetables
"	0
58116120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Empanada, Mexican turnover, filled with meat and vegetables"	0
58116130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Empanada, Mexican turnover, filled with chicken and vegetables"	0
58116210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Meat pie, Puerto Rican style (Pastelon de carne)"	0
58116310	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cheese turnover, Puerto Rican style (Pastelillo de queso; Empanadilla)"	0
58117110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cornmeal fritter, Puerto Rican style (Arepa; P.R. arepita)"	0
58117210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cornmeal stick, Puerto Rican style (Sorullos / Sorullitos de maiz)"	0
58117310	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Kibby, Puerto Rican style (beef and bulgur) (Plato Arabe)"	0
58117410	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Codfish fritter, Puerto Rican style (Bacalaitos fritos)"	0
58117510	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Hayacas, Puerto Rican style (hominy, pork or ham, vegetables)"	0
58118110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cornstarch coconut dessert, Puerto Rican style (Tembleque)"	0
58118210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cornmeal coconut dessert, Puerto Rican style (Harina de maiz con coco)"	0
58120110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crepes, filled with meat, fish, or poultry, with sauce"	2
58120120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Crepe, filled with beef, pork, fish and/or poultry, no sauce on top"	0
58121510	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Dumpling, meat-filled"	0
58121610	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Dumpling, potato- or cheese-filled"	0
58121620	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Dumpling, vegetable "	0
58122210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gnocchi, cheese"	2
58122220	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Gnocchi, potato"	2
58122250	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Kishke, stuffed derma"	0
58122310	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Knish, potato (pastry filled with potato)"	2
58122320	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Knish, cheese (pastry filled with cheese)"	2
58122330	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Knish, meat (pastry filled with meat)"	2
58123110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet bread dough, filled with meat, steamed"	0
58123120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Sweet bread dough, filled with bean paste, meatless, steamed"	0
58124210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pastry, cheese-filled"	2
58124250	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spanakopitta"	0
58124500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Pastry, filled with potatoes and peas, fried"	2
58125110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Quiche with meat, poultry or fish"	2
58125120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Spinach quiche, meatless"	2
58125180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cheese quiche, meatless"	0
58126000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Bierock (turnover filled with ground beef and cabbage mixture)"	0
58126110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, meat-filled, no gravy"	0
58126120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, meat-filled, with gravy"	0
58126130	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, meat- and cheese-filled, no gravy"	0
58126140	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, meat- and bean-filled, no gravy"	0
58126150	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, meat- and cheese-filled, tomato-based sauce"	0
58126160	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, cheese-filled, tomato-based sauce"	0
58126170	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, meat-and vegetable- filled (no potatoes, no gravy)"	0
58126180	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, meat-, potato-, and vegetable-filled, no gravy"	0
58126270	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, chicken- or turkey-, and cheese-filled, no gravy"	0
58126280	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, chicken- or turkey-, and vegetable-filled, lower in fat"	0
58126290	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, meat- and cheese-filled, lower in fat"	0
58126300	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, meat- and cheese-filled, tomato-based sauce, lower in fat"	2
58126310	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, chicken, with gravy"	0
58126400	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, filled with egg, meat and cheese"	0
58126410	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Turnover, filled with egg, meat, and cheese, lower in fat"	0
58127110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Vegetables in pastry"	2
58127150	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Vegetables and cheese in pastry"	0
58127200	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Croissant sandwich, filled with broccoli and cheese"	0
58127210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Croissant sandwich, filled with ham and cheese"	0
58127220	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Croissant sandwich, filled with chicken, broccoli, and cheese sauce"	0
58127270	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Croissant sandwich with sausage and egg"	0
58127290	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Croissant sandwich with bacon and egg"	0
58127310	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Croissant sandwich with ham, egg, and cheese"	2
58127330	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Croissant sandwich with sausage, egg, and cheese"	0
58127350	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Croissant sandwich with bacon, egg, and cheese"	2
58127500	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Vegetable submarine sandwich, with fat free spread"	0
58128000	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Biscuit with gravy"	2
58128110	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Chicken cornbread"	2
58128120	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Cornmeal dressing with chicken or turkey and vegetables"	2
58128210	"01/01/11 00:00:00"	"12/31/12 00:00:00"	"Dressing with oysters"	2
