FoodCode	ModCode	Main.food.description
56207210	0	Whole wheat cereal (Roman Meal, Branola, Wheatena), cooked (with salt and margarine)
56207220	0	Cream of wheat,  regular, cooked (with salt and margarine)
56207220	206453	Cream of wheat,  regular, cooked (with salt, milk, and margarine)
56207230	0	Cream of wheat,  quick, cooked (with salt and margarine)
56207230	101330	Cream of wheat,  quick, cooked (with salt, milk, and margarine)
56207300	0	Maltex or Malt-O-Meal, cooked (with salt, no fat added)
56207300	101335	Maltex or Malt-O-Meal, cooked (with salt and milk, no fat added)
56207300	900000	Maltex or Malt-O-Meal, cooked (no salt or fat added)
56207330	0	Maltex or Malt-O-Meal, cooked (with salt and margarine)
56207330	206406	Maltex or Malt-O-Meal, cooked (with salt, milk, and margarine)
56207399	0	Maltex, dry
56208510	0	Oat bran cereal, cooked (with salt and margarine)
56208530	0	Oat bran cereal, cooked (with salt and milk, no fat added)
56208540	0	Oat bran cereal, cooked, cooked (with salt, milk, and margarine)
56208599	0	Oat bran cereal, dry
56210000	0	Nestum cereal
56299901	0	Oatmeal, instant, plain, cooked (no fat added)
56299902	0	Oatmeal, instant, cinnamon and spice, cooked (no fat added)
56299903	0	Oatmeal, instant, raisins and spice, cooked (no fat added)
56299904	0	Oatmeal, instant, plain, cooked (with milk, no fat added)
56299905	0	Oatmeal, instant, cinnamon and spice, cooked (with milk, no fat added)
56299906	0	Oatmeal, instant, raisins and spice, cooked (with milk, no fat added)
56299907	0	Oatmeal, instant, plain, cooked (with soymilk, no fat added)
56299908	0	Oatmeal, instant, cinnamon and spice, cooked (with soymilk, no fat added)
56299909	0	Oatmeal, instant, raisins and spice, cooked (with soymilk, no fat added)
57101000	0	All-Bran Cereal
57101020	0	All-Bran with Extra Fiber Cereal
57102000	0	Alpen Cereal 
57103000	0	Alpha-Bits Cereal 
57103020	0	Alpha-bits with marshmallows cereal
57103050	0	Amaranth Flakes Cereal 
57103100	0	Apple Cinnamon Cheerios Cereal
57103500	0	Apple Cinnamon Squares Mini-Wheats Cereal
57104000	0	Apple Jacks Cereal
57106050	0	Banana Nut Crunch Cereal 
57106060	0	Banana Nut Cheerios
57106100	0	Basic 4 Cereal 
57106250	0	Berry Berry Kix Cereal 
57106260	0	Berry Burst Cheerios Cereal 
57106530	0	Blueberry Morning Cereal 
57107000	0	Booberry Cereal 
57110000	0	All-Bran Bran Buds Cereal 
57111000	0	Bran Chex Cereal 
57117000	0	Cap'n Crunch Cereal 
57117500	0	Cap'n Crunch's Christmas Crunch Cereal 
57119000	0	Cap'n Crunch's Crunch Berries Cereal 
57120000	0	Cap'n Crunch's Peanut Butter Crunch Cereal 
57123000	0	Cheerios Cereal 
57124050	0	Chex Cinnamon
57124100	0	Chocolate Cheerios
57124200	0	Chocolate flavored frosted puffed corn cereal
57124300	0	Chocolate Lucky Charms
57124500	0	Cinnamon Grahams Cereal
57125000	0	Cinnamon Toast Crunch Cereal 
57125010	0	Cinnamon Toast Crunch Reduced Sugar Cereal 
57125900	0	Honey Nut Clusters Cereal 
57126000	0	Cocoa Krispies Cereal 
57126500	0	Cocoa Blasts Cereal
57127000	0	Cocoa Pebbles Cereal 
57128000	0	Cocoa Puffs Cereal 
57128005	0	Cocoa Puffs, reduced sugar
57128880	0	Complete Oat Bran Flakes Cereal
57130000	0	Cookie-Crisp Cereal 
57131000	0	Crunchy Corn Bran Cereal
57132000	0	Corn Chex Cereal 
57134090	0	Corn flakes cereal, low sodium 
57135000	0	Corn flakes cereal
57137000	0	Corn Puffs Cereal 
57138000	0	Total Corn Flakes Cereal 
57139000	0	Count Chocula Cereal
57143000	0	Cracklin' Oat Bran Cereal
57143500	0	Cranberry Almond Crunch Cereal
57144000	0	Crisp Crunch Cereal
57148000	0	Crispix Cereal
57148500	0	Crispy Brown Rice Cereal 
57148600	0	Harmony Cereal
57151000	0	Crispy Rice
57160000	0	Curves Fruit and Nut Crunch Cereal
57201800	0	Disney Cereal
57201900	0	Dora the Explorer Cereal
57206000	0	Familia Cereal
57206700	0	Fiber One Cereal
57206705	0	Fiber One Caramel Delight
57206710	0	Fiber One Honey Clusters
57206715	0	Fiber One Raisin Bran Clusters
57206800	0	Fiber 7 Flakes Cereal
57208000	0	Complete Wheat Bran Flakes Cereal
57209000	0	Natural Bran Flakes Cereal
57211000	0	Frankenberry Cereal
57212100	0	French Toast Crunch Cereal
57213000	0	Froot Loops Cereal
57213005	0	Froot Loops Cereal Straws
57213850	0	Frosted Cheerios Cereal
57214000	0	Frosted Mini-Wheats Cereal
57214100	0	Frosted Wheat Bites Cereal
57215000	0	Frosty O's Cereal
57218000	0	Frosted Rice Krispies Cereal
57221000	0	Fruit & Fibre (fiber) Cereal with dates, raisins, and walnuts
57221650	0	Fruit Harvest Cereal
57221800	0	Fruit Whirls Cereal 
57221810	0	Fruity Cheerios Cereal
57223000	0	Fruity Pebbles Cereal
57224000	0	Golden Grahams Cereal
57228000	0	Granola, homemade
57229000	0	Granola, lowfat
57229500	0	Granola with Raisins, lowfat
57230000	0	Grape-Nuts Cereal
57231000	0	Grape-Nut Flakes Cereal
57231200	0	Great Grains, Raisin, Date, and Pecan Whole Grain Cereal
57231250	0	Great Grains Double Pecan Whole Grain Cereal
57237100	0	Honey Bunches of Oats Cereal
57237200	0	Honey Bunches of Oats with Vanilla Clusters
57237300	0	Honey Bunches of Oats with Almonds Cereal
57237310	0	Honey Bunches of Oats with Pecan Bunches
57238000	0	Honeycomb Cereal, plain
57239000	0	Honeycomb Cereal, strawberry
57239100	0	Honey Crunch Corn Flakes Cereal
57240100	0	Honey Nut Chex Cereal
57241000	0	Honey Nut Cheerios Cereal
57241200	0	Honey Nut Shredded Wheat Cereal
57243000	0	Honey Smacks Cereal
57243870	0	Jenny O's Cereal
57244000	0	Just Right Cereal
57245000	0	Just Right Fruit and Nut Cereal
57301100	0	Kaboom Cereal
57301500	0	Kashi Cereal, Puffed
57301505	0	Kashi Autumn Wheat Cereal
57301510	0	Kashi GOLEAN Cereal
57301511	0	Kashi GOLEAN Crunch
57301512	0	Kashi GOLEAN Crunch Honey Almond Flax Cereal
57301520	0	Kashi Good Friends Cereal
57301530	0	Kashi Heart to Heart Cereal
57301535	0	Kashi Heart to Heart Oat Flakes and Blueberry Clusters
57301540	0	Kashi Honey Sunshine
57302100	0	King Vitaman Cereal
57303100	0	Kix Cereal
57303105	0	Honey Kix
57304100	0	Life Cereal (plain or cinnamon)
57305100	0	Lucky Charms Cereal
57305150	0	Frosted oat cereal with marshmallows
57305160	0	Malt-O-Meal Blueberry Muffin Tops
57305165	0	Malt-O-Meal Cinnamon Toasters
57305170	0	Malt-O-Meal Coco-Roos Cereal
57305174	0	Malt-O-Meal Colossal Crunch
57305175	0	Malt-O-Meal Cocoa Dyno-Bites
57305180	0	Malt-O-Meal Corn Bursts Cereal
57305200	0	Malt-O-Meal Crispy Rice Cereal
57305210	0	Malt-O-Meal Frosted Flakes Cereal
57305215	0	Malt-O-Meal Frosted Mini Spooners
57305300	0	Malt-O-Meal Fruity Dyno-Bites Cereal
57305400	0	Malt-O-Meal Honey Graham Squares
57305500	0	Malt-O-Meal Honey and Nut Toasty O's Cereal
57305600	0	Malt-O-Meal Marshmallow Mateys Cereal
57306100	0	Malt-O-Meal Puffed Rice Cereal
57306120	0	Malt-O-Meal Puffed Wheat Cereal
57306130	0	Malt-O-Meal Raisin Bran
57306500	0	Malt-O-Meal Golden Puffs (formerly Sugar Puffs) Cereal
57306700	0	Malt-O-Meal Toasted Oat Cereal
57306800	0	Malt-O-meal Tootie Fruities Cereal
57307010	0	Maple Pecan Crunch Cereal
57307150	0	Marshmallow Safari Cereal
57307500	0	Millet, puffed
57307600	0	Mini-Swirlz Cinnamon Bun Cereal
57308190	0	Muesli, dried fruit and nuts
57308300	0	Multi Bran Chex Cereal
57308400	0	MultiGrain Cheerios Cereal
57308900	0	Natural Muesli, Jenny's Cuisine
57309100	0	Nature Valley Granola, with fruit and nuts
57311700	0	Nu System Cuisine Toasted Grain Circles Cereal
57316200	0	Nutty Nuggets Cereal
57316300	0	Oat Bran Flakes Cereal
57316410	0	Oatmeal Crisp Cereal, Apple Cinnamon
57316450	0	Oatmeal Crisp with Almonds Cereal
57316500	0	Oatmeal Crisp Cereal, Raisin
57316710	0	Oh's Cereal, Honey Graham
57316750	0	Oh's Cereal, Fruitangy
57318000	0	100% Bran Cereal
57319000	0	100% Natural Cereal, plain
57319500	0	Sun Country 100% Natural Granola, with Almonds
57320500	0	100 % Natural Cereal, with oats, honey and raisins
57321500	0	100 % Natural Wholegrain Cereal with raisins, lowfat
57321700	0	Optimum Cereal
57321800	0	Optimum Slim Cereal
57321900	0	Organic Flax Plus, Nature's Path
57322500	0	Oreo O's Cereal
57323000	0	Sweet Crunch Cereal
57323050	0	Sweet Puffs Cereal
57324000	0	Peanut Butter Toast Crunch Cereal
57325000	0	Product 19 Cereal
57326000	0	Puffins Cereal
57327450	0	Quaker Oat Bran Cereal
57327500	0	Quaker Oatmeal Squares Cereal
57328000	0	Quisp Cereal
57330000	0	Kellogg's Raisin Bran Cereal
57330010	0	Kellogg's Raisin Bran Crunch Cereal
57331000	0	Post Raisin Bran Cereal
57332050	0	Total Raisin Bran Cereal
57332100	0	Raisin Nut Bran Cereal
57335550	0	Reese's Peanut Butter Puffs Cereal
57336000	0	Rice Chex Cereal
57339000	0	Rice Krispies Cereal
57339100	0	Rice Krispies with Real Strawberries Cereal
57339500	0	Rice Krispies Treats Cereal
57340000	0	Puffed rice cereal
57341000	0	Shredded Wheat'N Bran Cereal
57341200	0	Smart Start Cereal
57342010	0	Smorz Cereal
57344000	0	Special K Cereal
57344001	0	Special K Blueberry
57344005	0	Special K Chocolatey Delight Cereal
57344007	0	Special K Low Fat Granola
57344010	0	Special K Red Berries Cereal
57344015	0	Special K Fruit & Yogurt Cereal
57344020	0	Special K Vanilla Almond Cereal
57344025	0	Special K Cinnamon Pecan Cereal
57346500	0	Oatmeal Honey Nut Heaven Cereal
57347000	0	Corn Pops Cereal
57349000	0	Frosted Flakes Cereal
57349020	0	Reduced Sugar Frosted Flakes Cereal, Kellogg's
57355000	0	Golden Crisp Cereal
57401100	0	Toasted oat Cereal
57403100	0	Post Toasties Cereal
57404100	0	Malt-O-Meal Toasty O's Cereal
57404200	0	Malt-O-Meal Apple and Cinnamon Toasty O's Cereal
57406100	0	Total Cereal
57406105	0	Total Cranberry Crunch Cereal
57407100	0	Trix Cereal
57407110	0	Trix Cereal, reduced sugar
57408100	0	Uncle Sam Cereal
57409100	0	Waffle Crisp Cereal
57410000	0	Weetabix Whole Wheat Cereal
57411000	0	Wheat Chex Cereal
57412000	0	Wheat germ, plain
57413000	0	Wheat germ, with sugar and honey
57416000	0	Puffed wheat cereal, plain
57416010	0	Puffed wheat cereal, presweetened with sugar
57417000	0	Shredded Wheat Cereal, 100%
57418000	0	Wheaties Cereal
57419000	0	Yogurt Burst Cheerios Cereal
57601100	0	Wheat bran, unprocessed
57602100	0	Oats, uncooked
57602109	0	Flour, oat
57602500	0	Oat bran, uncooked
57603100	0	Rice polishings
57603200	0	Rice bran, uncooked
57604100	0	Whole wheat, cracked
58100000	0	Breakfast taco, with egg, cheese and salsa
58100000	0	Breakfast burrito, with egg, cheese and salsa
58100005	0	Breakfast burrito, with egg, cheese, potato and salsa
58100005	0	Breakfast taco, with egg, cheese, potato and salsa
58100010	0	Breakfast taco, with sausage, egg, cheese and salsa
58100010	0	Breakfast burrito, with sausage, egg, cheese and salsa
58100013	0	Breakfast burrito, with sausage, egg, cheese, and peppers
58100013	0	Breakfast taco, with sausage, egg, cheese, and peppers
58100013	0	McDonald's, Sausage Burrito
58100015	0	Breakfast taco, with sausage, egg, cheese, potato and salsa
58100015	0	Breakfast burrito, with sausage, egg, cheese, potato and salsa
58100020	0	Breakfast burrito, with sausage, egg, cheese, beans and salsa
58100020	0	Breakfast taco, with sausage, egg, cheese, beans and salsa
58100100	0	Burrito with beef
58100120	0	Burrito with beef, beans, and cheese
58100125	0	Burrito with beef, beans, and cheese (fast food)
58100135	0	Burrito with beef, cheese and sour cream
58100140	0	Burrito with beef, beans, cheese, and sour cream
58100145	0	Burrito with beef, beans, cheese and sour cream (fast food)
58100160	0	Burrito with beef, beans, rice, and cheese (Grilled Stuft Burrito)
58100165	0	Burrito with beef, beans, rice, cheese and sour cream
58100200	0	Burrito with chicken
58100220	0	Burrito with chicken, beans, and cheese
58100235	0	Burrito with chicken, cheese and sour cream
58100245	0	Burrito with chicken, beans, cheese, and sour cream (Burrito Supreme)
58100255	0	Burrito with chicken, beans, rice, and cheese (Grilled Stuft Burrito)
58100260	0	Burrito with chicken, beans, rice, cheese and sour cream
58100300	0	Burrito with beans and rice
58100320	0	Burrito with beans and cheese
58100325	0	Burrito with beans and cheese (fast food)
58100330	0	Burrito with beans, rice, cheese, sour cream, lettuce, tomato and guacamole (7 Layer Burrito)
58100360	0	Chilaquiles (tortilla casserole with salsa, cheese, and egg)
58100370	0	Chilaquiles (tortilla casserole with salsa and cheese, no egg)
58100400	0	Enchilada with beef, red sauce
58100510	0	Enchilada with beef and beans, red sauce
58100520	0	Enchilada with beef, beans, and cheese, red sauce
58100525	0	Enchilada with beef and beans, green sauce
58100530	0	Enchilada with beef and cheese, red sauce
58100535	0	Enchilada with beef, green sauce
58100560	0	Enchilada with ham and cheese
58100600	0	Enchilada with chicken, red sauce
58100610	0	Enchilada with chicken and beans, red sauce
58100620	0	Enchilada with chicken, beans, and cheese, red sauce
58100625	0	Enchilada with chicken and beans, green sauce
58100630	0	Enchilada with chicken and cheese, red sauce
58100635	0	Enchilada with chicken, green sauce
58100710	0	Enchilada with beans, red sauce
58100720	0	Enchilada with beans and cheese, red sauce
58100725	0	Enchilada with beans, green sauce
58100800	0	Enchilada with cheese, red sauce
58100805	0	Enchilada with cheese, green sauce
58100900	0	Enchilada with seafood
58101230	0	Flauta with beef
58101240	0	Flauta with chicken
58101320	0	Taco, with beef, cheese, lettuce and salsa
58101323	0	Taco, with beef, cheese and lettuce (fast food)
58101325	0	Taco, with beef, cheese, lettuce, salsa and sour cream
58101345	0	Soft taco, with beef, cheese, lettuce and salsa
58101347	0	Soft taco, with beef, cheese and lettuce (fast food)
58101350	0	Soft taco, with beef, cheese, lettuce, salsa and sour cream (Soft Taco Supreme)
58101357	0	Soft taco, with beef, cheese, lettuce and sour cream (fast food)
58101450	0	Soft taco, with chicken, cheese, lettuce and salsa
58101457	0	Soft taco with chicken, cheese and lettuce (fast food)
58101460	0	Soft taco, with chicken, cheese, lettuce, salsa and sour cream
58101520	0	Taco, with chicken, cheese, lettuce and salsa
58101525	0	Taco, with chicken, cheese, lettuce, salsa and sour cream
58101540	0	Taco, with fish, cheese, lettuce and salsa
58101555	0	Soft taco, with fish, cheese, lettuce and salsa
58101610	0	Soft taco, with beans, cheese, lettuce and salsa
58101615	0	Soft taco, with beans, cheese, lettuce, salsa and sour cream
58101620	0	Soft taco, with beef, beans, cheese, lettuce and salsa
58101625	0	Soft taco, with chicken, beans, cheese, lettuce and salsa
58101630	0	Soft taco, with beef, beans, cheese, lettuce, salsa and sour cream
58101635	0	Soft taco, with chicken, beans, cheese, lettuce, salsa and sour cream
58101720	0	Taco, with beans, cheese, lettuce and salsa
58101725	0	Taco, with beans, cheese, lettuce, salsa and sour cream
58101730	0	Taco, with beef, beans, cheese, lettuce and salsa
58101733	0	Taco, with beef, beans, cheese and lettuce (fast food)
58101735	0	Taco, with chicken, beans, cheese, lettuce and salsa
58101745	0	Taco, with beef, beans, cheese, lettuce, salsa and sour cream
58101750	0	Taco, with chicken, beans, cheese, lettuce, salsa and sour cream
58101800	0	Hamburger Helper Taco Bake (ground beef with tomato sauce and taco seasonings on a cornbread crust)
58101820	0	Frito Pie with beans (Mexican casserole with ground beef, beans, tomato sauce, cheese, taco seasonings, and corn chips)
58101830	0	Frito Pie without beans  (Mexican casserole with ground beef, tomato sauce, cheese, taco seasonings, and corn chips)
58101910	0	Taco salad, with corn chips, with beef and cheese
58101930	0	Taco salad, in fried flour tortilla, with beef, beans and cheese
58101935	0	Taco salad, in fried flour tortilla, with chicken, beans and cheese
58101940	0	Taco salad, in fried flour tortilla, with beans and cheese
58101945	0	Taco salad, in fried flour tortilla, with beef, beans, cheese, and sour cream
58101950	0	Taco salad, in fried flour tortilla, with chicken, beans, cheese, and sour cream
58101955	0	Taco salad, in fried flour tortilla, with beans, cheese, and sour cream
58103120	0	Tamale, with beef
58103120	0	Tamales, with beef
58103130	0	Tamales, with chicken
58103130	0	Tamale, with chicken
58103200	0	Tamale, plain, meatless, no sauce, Puerto Rican style or Caribbean Style
58103200	0	Tamales, plain, meatless, no sauce, Puerto Rican style or Caribbean Style
58103210	0	Tamale, meatless, with sauce, Puerto Rican or Caribbean style
58103210	0	Tamales, meatless, with sauce, Puerto Rican or Caribbean style
58103250	0	Tamales, plain, meatless, no sauce, Mexican style
58103250	0	Tamale, plain, meatless, no sauce, Mexican style
58103310	0	Tamale casserole with beef
58104080	0	Nachos, with beef, beans, cheese, and sour cream
58104090	0	Nachos, with cheese and sour cream
58104100	0	Nachos, with cheese
58104110	0	Nachos, with beans
58104120	0	Nachos, with beans and cheese
58104130	0	Nachos, with beef, beans, and cheese
58104140	0	Nachos, with beef and cheese
58104150	0	Nachos, with chicken and cheese
58104160	0	Nachos, with chili and cheese
58104180	0	Nachos, with beef, beans, cheese, tomato and sour cream (Nachos Supreme)
