Diet.ID	FoodID	FoodAmt
4034	T.CS.149	75203000.0	60
4035	T.CS.151	75203000.0	60
4036	T.CS.168	75203000.0	60
4037	CS.030	75203020.0	78
4038	CS.035	75203020.0	39
4039	CS.076	75203020.0	468
4040	CS.081	75203020.0	39
4041	CS.082	75203020.0	78
4042	CS.099	75203020.0	195
4043	CS.103	75203020.0	78
4044	CS.111	75203020.0	39
4045	CS.140	75203020.0	39
4046	CS.154	75203020.0	39
4047	CS.155	75203020.0	39
4048	CS.164	75203020.0	39
4049	CS.210	75203020.0	39
4050	CS.230	75203020.0	78
4051	CS.231	75203020.0	39
4052	CS.244	75203020.0	117
4053	CS.305	75203020.0	78
4054	CS.317	75203020.0	117
4055	CS.338	75203020.0	156
4056	CS.354	75203020.0	78
4057	CS.356	75203020.0	39
4058	L.001.M4	75203020.0	39
4059	L.003.M4	75203020.0	78
4060	L.004.M3	75203020.0	78
4061	L.005.M1	75203020.0	78
4062	L.005.M3	75203020.0	78
4063	L.025.M2	75203020.0	117
4064	L.031.M0	75203020.0	78
4065	L.031.M1	75203020.0	39
4066	L.031.M6	75203020.0	78
4067	L.035.M1	75203020.0	156
4068	L.035.M3	75203020.0	78
4069	L.036.M2	75203020.0	195
4070	L.036.M6	75203020.0	39
4071	T.CS.007	75203020.0	156
4072	T.CS.025	75203020.0	234
4073	T.CS.031	75203020.0	78
4074	T.CS.057	75203020.0	78
4075	T.CS.076	75203020.0	78
4076	T.CS.082	75203020.0	78
4077	T.CS.084	75203020.0	78
4078	T.CS.090	75203020.0	78
4079	T.CS.093	75203020.0	156
4080	T.CS.094	75203020.0	39
4081	T.CS.095	75203020.0	156
4082	T.CS.098	75203020.0	39
4083	T.CS.101	75203020.0	39
4084	T.CS.102	75203020.0	156
4085	T.CS.108	75203020.0	156
4086	T.CS.110	75203020.0	234
4087	T.CS.111	75203020.0	78
4088	T.CS.114	75203020.0	78
4089	T.CS.117	75203020.0	78
4090	T.CS.118	75203020.0	39
4091	T.CS.121	75203020.0	78
4092	T.CS.126	75203020.0	78
4093	T.CS.133	75203020.0	39
4094	T.CS.134	75203020.0	156
4095	T.CS.141	75203020.0	78
4096	T.CS.142	75203020.0	78
4097	T.CS.144	75203020.0	78
4098	T.CS.145	75203020.0	78
4099	T.CS.147	75203020.0	39
4100	T.CS.150	75203020.0	78
4101	T.CS.153	75203020.0	39
4102	T.CS.157	75203020.0	156
4103	T.CS.158	75203020.0	117
4104	T.CS.168	75203020.0	39
4105	T.CS.170	75203020.0	78
4106	T.CS.171	75203020.0	78
4107	T.CS.178	75203020.0	78
4108	T.CS.179	75203020.0	156
4109	T.FS.CS.020	75203020.0	156
4110	T.FS.CS.026	75203020.0	39
4111	CS.002	75203020.100702	156
4112	CS.004	75203020.100702	78
4113	CS.007	75203020.100702	156
4114	L.025.M1	75203020.100702	156
4115	T.CS.007	75203020.100702	156
4116	T.CS.133	75203020.100702	39
4117	CS.028	75205021.0	62.5
4118	CS.105	75205021.0	125
4119	CS.001	75205021.900000	31.25
4120	CS.065	75205021.900000	125
4121	CS.104	75205021.900000	62.5
4122	CS.113	75205021.900000	125
4123	CS.152	75205021.900000	31.25
4124	CS.153	75205021.900000	93.75
4125	CS.159	75205021.900000	62.5
4126	CS.171	75205021.900000	62.5
4127	CS.177	75205021.900000	62.5
4128	CS.182	75205021.900000	62.5
4129	CS.195	75205021.900000	31
4130	CS.212	75205021.900000	62.5
4131	CS.239	75205021.900000	125
4132	CS.303	75205021.900000	125
4133	CS.307	75205021.900000	125
4134	CS.312	75205021.900000	93
4135	CS.325	75205021.900000	187.5
4136	CS.328	75205021.900000	250
4137	CS.329	75205021.900000	250
4138	CS.332	75205021.900000	250
4139	CS.337	75205021.900000	125
4140	CS.348	75205021.900000	62.5
4141	CS.360	75205021.900000	187.5
4142	CS.361	75205021.900000	62.5
4143	CS.364	75205021.900000	62.5
4144	CS.367	75205021.900000	125
4145	L.006.M6	75205021.900000	62.5
4146	L.032.M0	75205021.900000	31
4147	T.CS.105	75205021.900000	31.25
4148	T.CS.106	75205021.900000	31.25
4149	L.012.M6	75205023.0	76.5
4150	CS.102	75205031.200494	70
4151	CS.371	75205031.200494	630
4152	CS.044	75205031.205129	65
4153	CS.375	75205031.205129	195
4154	L.007.M2	75206011.900000	62.5
4155	L.022.M6	75206011.900000	31.25
4156	CS.204	75207011.0	62
4157	CS.231	75207011.0	31
4158	CS.301	75207011.0	62
4159	T.CS.075	75207011.0	62
4160	T.CS.083	75207011.0	31
4161	CS.011	75207013.0	31.25
4162	CS.275	75208300.900000	80
4163	CS.282	75208300.900000	160
4164	CS.311	75208300.900000	160
4165	CS.312	75208300.900000	80
4166	CS.354	75208300.900000	160
4167	L.031.M6	75208300.900000	40
4168	L.034.M0	75208300.900000	240
4169	T.CS.002	75208300.900000	80
4170	T.CS.011	75208300.900000	40
4171	T.CS.022	75208300.900000	40
4172	T.CS.049	75208300.900000	160
4173	T.CS.050	75208300.900000	80
4174	T.CS.054	75208300.900000	40
4175	T.CS.057	75208300.900000	80
4176	T.CS.069	75208300.900000	80
4177	T.CS.086	75208300.900000	40
4178	T.CS.087	75208300.900000	120
4179	T.CS.089	75208300.900000	80
4180	T.CS.102	75208300.900000	80
4181	T.CS.149	75208300.900000	40
4182	T.CS.158	75208300.900000	40
4183	T.CS.180	75208300.900000	40
4184	T.FS.CS.027	75208300.900000	40
4185	CS.012	75208400.0	62
4186	CS.036	75208400.0	31
4187	CS.039	75208400.0	31
4188	CS.070	75208400.0	31
4189	CS.110	75208400.0	62
4190	CS.067	75208710.900000	82
4191	T.FS.CS.026	75209011.900000	38.75
4192	CS.047	75210010.0	340
4193	CS.131	75210010.0	212.5
4194	CS.157	75210010.0	340
4195	CS.196	75210010.0	340
4196	CS.329	75210010.0	340
4197	L.006.M1	75210010.0	170
4198	CS.371	75210010.900000	1020
4199	L.002.M4	75210010.900000	170
4200	L.002.M5	75210010.900000	255
4201	L.003.M4	75210010.900000	212.5
4202	L.003.M5	75210010.900000	85
4203	L.005.M4	75210010.900000	340
4204	T.CS.007	75210010.900000	85
4205	T.CS.008	75210010.900000	170
4206	T.CS.014	75210010.900000	42.5
4207	T.CS.020	75210010.900000	85
4208	T.CS.051	75210010.900000	85
4209	T.CS.053	75210010.900000	170
4210	T.CS.058	75210010.900000	85
4211	T.CS.072	75210010.900000	85
4212	T.CS.074	75210010.900000	127.5
4213	CS.050	75210020.0	87.5
4214	CS.272	75210020.0	437.5
4215	L.008.M3	75210020.0	43.75
4216	L.025.M5	75210020.0	87.5
4217	CS.055	75211020.900000	150
4218	CS.094	75216111.900000	100
4219	CS.243	75216171.0	76.5
4220	CS.252	75216171.0	16
4221	CS.262	75216171.0	38.25
4222	CS.388	75216171.0	50
4223	CS.389	75216171.0	38.25
4224	L.002.M6	75216171.0	100
4225	L.005.M4	75216171.0	100
4226	L.025.M3	75216171.0	300
4227	T.CS.023	75216171.0	76.5
4228	T.CS.046	75216171.0	48
4229	T.CS.047	75216171.0	100
4230	T.CS.052	75216171.0	200
4231	T.CS.074	75216171.0	76.5
4232	T.CS.081	75216171.0	114.75
4233	T.CS.082	75216171.0	76.5
4234	T.CS.099	75216171.0	16
4235	T.CS.121	75216171.0	76.5
4236	T.CS.127	75216171.0	76.5
4237	T.CS.131	75216171.0	76.5
4238	T.CS.141	75216171.0	76.5
4239	T.CS.142	75216171.0	153
4240	T.CS.151	75216171.0	153
4241	T.CS.153	75216171.0	76.5
4242	T.CS.168	75216171.0	38.25
4243	T.CS.177	75216171.0	76.5
4244	CS.389	75216173.0	41
4245	CS.086	75216211.900000	100
4246	CS.168	75216211.900000	200
4247	CS.368	75216211.900000	100
4248	T.CS.099	75216710.0	90
4249	CS.021	75216710.900000	185
4250	L.024.M1	75216710.900000	138.75
4251	T.CS.101	75216710.900000	185
4252	T.FS.CS.006	75217010.0	162
4253	T.CS.071	75217020.201257	151.5
4254	CS.200	75219011.900000	78
4255	CS.163	75219013.0	14
4256	L.032.M0	75220011.0	31.8
4257	L.033.M0	75220011.0	40
4258	T.CS.097	75220011.0	41.25
4259	T.CS.125	75220011.0	42.4
4260	T.CS.145	75220011.0	80
4261	T.CS.158	75220011.0	40
4262	T.CS.171	75220011.0	63.6
4263	T.CS.178	75220011.0	21.2
4264	CS.167	75220050.0	40.5
4265	CS.034	75220050.900000	121.5
4266	CS.040	75220050.900000	81
4267	CS.068	75221011.0	52.5
4268	CS.079	75221011.0	52.5
4269	CS.118	75221011.0	12
4270	CS.123	75221011.0	52.5
4271	CS.146	75221011.0	32
4272	CS.163	75221011.0	12
4273	CS.178	75221011.0	12
4274	CS.195	75221011.0	12
4275	CS.204	75221011.0	105
4276	CS.210	75221011.0	12
4277	CS.218	75221011.0	210
4278	CS.230	75221011.0	52.5
4279	CS.290	75221011.0	52.5
4280	CS.306	75221011.0	52.5
4281	CS.370	75221011.0	105
4282	L.036.M0	75221011.0	48
4283	T.CS.079	75221011.0	52.5
4284	T.CS.091	75221011.0	32
4285	T.CS.102	75221011.0	64.5
4286	T.CS.103	75221011.0	52.5
4287	T.CS.114	75221011.0	12
4288	T.CS.123	75221011.0	48
4289	T.CS.124	75221011.0	12
4290	T.CS.127	75221011.0	36
4291	T.CS.134	75221011.0	105
4292	T.CS.135	75221011.0	105
4293	T.CS.136	75221011.0	44
4294	T.CS.137	75221011.0	64
4295	T.CS.145	75221011.0	24
4296	T.CS.146	75221011.0	24
4297	T.CS.154	75221011.0	24
4298	T.CS.156	75221011.0	24
4299	T.CS.168	75221011.0	12
4300	T.CS.170	75221011.0	36
4301	T.CS.171	75221011.0	96
4302	T.CS.178	75221011.0	12
4303	T.FS.CS.006	75221011.0	12
4304	CS.163	75226010.0	17.75
4305	CS.041	75226010.900000	35.25
4306	CS.118	75226010.900000	74
4307	CS.125	75226010.900000	16
4308	CS.178	75226010.900000	35.25
4309	CS.262	75226010.900000	74
4310	CS.301	75226010.900000	18.5
4311	CS.320	75226010.900000	141
4312	CS.361	75226010.900000	70.5
4313	CS.381	75226010.900000	35.25
4314	T.CS.023	75227100.0	73.5
4315	T.CS.148	75227100.0	36.75
4316	CS.390	75230100.0	35.5
4317	T.CS.114	75231003.0	41.25
4318	CS.326	75236000.0	12
4319	CS.047	75299900.900000	238
4320	CS.003	75311013.0	182
4321	CS.004	75311013.0	182
4322	CS.005	75311013.0	182
4323	CS.006	75311013.0	91
4324	CS.008	75311013.0	45.5
4325	CS.010	75311013.0	409.5
4326	CS.014	75311013.0	182
4327	CS.015	75311013.0	182
4328	CS.018	75311013.0	910
4329	CS.019	75311013.0	728
4330	CS.020	75311013.0	364
4331	CS.023	75311013.0	182
4332	CS.025	75311013.0	182
4333	CS.027	75311013.0	45.5
4334	CS.041	75311013.0	45.5
4335	CS.043	75311013.0	136.5
4336	CS.049	75311013.0	182
4337	CS.074	75311013.0	91
4338	CS.095	75311013.0	182
4339	CS.102	75311013.0	273
4340	CS.322	75311013.0	91
4341	L.025.M1	75311013.0	182
4342	CS.013	75311110.0	45.5
4343	CS.021	75311110.0	91
4344	L.003.M1	75311110.0	182
4345	T.CS.001	75412010.0	110
4346	T.CS.052	75412010.0	110
4347	CS.141	75415021.0	12
4348	CS.050	75440405.0	60
4349	CS.104	75440600.0	236
4350	CS.140	75440600.0	118
4351	CS.259	75440600.0	236
4352	L.002.M2	75440600.0	236
4353	L.002.M3	75440600.0	118
4354	L.002.M4	75440600.0	118
4355	L.031.M1	75440600.0	59
4356	L.031.M3	75440600.0	472
4357	L.032.M3	75440600.0	354
4358	L.033.M3	75440600.0	354
4359	L.035.M5	75440600.0	118
4360	L.036.M2	75440600.0	649
4361	T.CS.008	75440600.0	236
4362	T.CS.029	75440600.0	118
4363	T.CS.048	75440600.0	118
4364	T.CS.056	75440600.0	354
4365	T.CS.057	75440600.0	59
4366	T.CS.058	75440600.0	118
4367	T.CS.063	75440600.0	118
4368	T.CS.080	75440600.0	59
4369	T.CS.087	75440600.0	118
4370	T.CS.123	75440600.0	59
4371	T.CS.149	75440600.0	708
4372	T.FS.CS.025	75440600.0	118
4373	L.005.M1	75440601.0	295
4374	CS.137	75502520.0	37.5
4375	CS.269	75502520.0	37.5
4376	CS.203	75503010.0	38.75
4377	CS.390	75506010.0	5
4378	CS.096	75511010.0	7.05
4379	CS.098	75511010.0	18.8
4380	CS.101	75511010.0	11.75
4381	CS.249	75511010.0	4.7
4382	L.005.M1	75511010.0	9.4
4383	T.CS.005	75601200.0	122.5
4384	T.CS.047	75601200.0	490
4385	T.CS.068	75601200.0	122.5
4386	T.FS.CS.025	75601200.0	245
4387	CS.015	75601210.0	245
4388	CS.022	75601210.0	367.5
4389	CS.032	75601210.0	122.5
4390	CS.235	75601210.0	122.5
4391	CS.275	75601210.0	490
4392	T.CS.025	75601210.0	122.5
4393	T.CS.073	75601210.0	245
4394	T.CS.081	75601210.0	122.5
4395	T.CS.085	75601210.0	245
4396	T.CS.155	75601210.0	122.5
4397	CS.326	75605011.0	372
4398	L.006.M2	75607040.0	61
4399	L.008.M2	75607040.0	244
4400	L.008.M5	75607040.0	122
4401	CS.201	75607100.0	992
4402	CS.027	75607130.0	253
4403	CS.098	75649010.0	120.5
4404	CS.268	75649050.0	126.5
4405	CS.004	75649110.0	585
4406	CS.009	75649110.0	234
4407	CS.010	75649110.0	468
4408	CS.020	75649110.0	585
4409	CS.043	75649110.0	234
4410	CS.070	75649110.0	234
4411	CS.109	75649110.0	234
4412	L.002.M1	75649110.0	234
4413	L.003.M1	75649110.0	234
4414	T.CS.129	75651010.0	241
4415	T.CS.130	75651010.0	241
4416	T.CS.132	75651010.0	120.5
4417	CS.201	75651120.0	482
4418	L.006.M1	75652010.0	241
4419	CS.133	75656060.0	120
4420	CS.133	75657000.0	120
4421	CS.254	78101120.0	186
4422	CS.154	79999902.0	2.395
4423	CS.230	79999902.0	4.79
4424	CS.344	79999902.0	9.58
4425	L.032.M0	79999902.0	2.395
4426	L.033.M0	79999902.0	2.395
4427	T.CS.148	79999902.0	9.58
4428	T.CS.162	79999902.0	4.79
4429	T.CS.170	79999902.0	7.185
4430	T.CS.171	79999902.0	19.16
4431	T.CS.178	79999902.0	4.79
4432	CS.154	79999904.0	0.5975
4433	CS.123	79999911.0	9.67
4434	CS.323	79999994.0	0.65
4435	CS.212	79999995.0	0.5
4436	CS.286	79999995.0	6
4437	T.CS.072	79999995.0	2.2
4438	CS.078	79999996.0	2.6
4439	T.FS.CS.025	79999996.0	10.4
4440	CS.046	79999997.0	10.56
4441	CS.063	79999997.0	12
4442	CS.068	79999997.0	24
4443	CS.076	79999997.0	63.585
4444	L.032.M0	79999997.0	2.64
4445	L.033.M0	79999997.0	2.64
4446	L.034.M0	79999997.0	8.64
4447	L.036.M0	79999997.0	2
4448	T.CS.098	79999997.0	10.5975
4449	T.CS.109	79999997.0	5.28
4450	T.CS.140	79999997.0	1.32
4451	T.CS.168	79999997.0	10.5975
4452	T.CS.171	79999997.0	29.115
4453	CS.115	79999998.0	1.725
4454	CS.171	79999998.0	4.5
4455	CS.145	81101000.0	5
4456	CS.252	81101000.0	7.095
4457	CS.276	81101000.0	14.19
4458	CS.326	81101000.0	21.285
4459	T.CS.084	81101000.0	14.19
4460	L.031.M2	81101100.0	7.095
4461	CS.146	81302010.0	128.5
4462	CS.178	81302070.0	45
4463	CS.046	82101000.0	13.6
4464	CS.053	82101000.0	13.6
4465	CS.058	82101000.0	27.2
4466	CS.067	82101000.0	13.6
4467	CS.072	82101000.0	13.6
4468	CS.073	82101000.0	27.2
4469	CS.105	82101000.0	13.6
4470	CS.112	82101000.0	27.2
4471	CS.125	82101000.0	13.6
4472	CS.154	82101000.0	13.6
4473	CS.155	82101000.0	13.6
4474	CS.156	82101000.0	27.2
4475	CS.159	82101000.0	27.2
4476	CS.160	82101000.0	13.6
4477	CS.167	82101000.0	13.6
4478	CS.170	82101000.0	13.6
4479	CS.230	82101000.0	13.6
4480	CS.236	82101000.0	4.5
4481	CS.269	82101000.0	13.6
4482	CS.272	82101000.0	13.6
4483	CS.286	82101000.0	13.6
4484	CS.301	82101000.0	4.5
4485	CS.305	82101000.0	4.5
4486	CS.312	82101000.0	13.6
4487	CS.330	82101000.0	13.6
4488	T.CS.161	82101000.0	4.5
4489	T.FS.CS.006	82101000.0	13.6
4490	CS.115	82104000.0	54
4491	CS.183	82104000.0	13.5
4492	CS.304	82104000.0	27
4493	CS.391	82104000.0	4.5
4494	CS.361	82107000.0	13.6
4495	CS.252	83105500.0	15.6
4496	CS.372	83106000.0	14.69
4497	CS.079	83107000.0	13.8
4498	CS.247	83107000.0	13.8
4499	CS.363	83112500.0	14.69
4500	CS.391	83112500.0	29.38
4501	CS.288	83203000.0	15
4502	CS.036	91101010.0	4.2
4503	CS.039	91101010.0	2.79
4504	CS.046	91101010.0	12.6
4505	CS.063	91101010.0	8.4
4506	CS.067	91101010.0	12.6
4507	CS.076	91101010.0	18.9
4508	CS.077	91101010.0	6.3
4509	CS.118	91101010.0	4.2
4510	CS.145	91101010.0	21
4511	CS.166	91101010.0	8.4
4512	CS.171	91101010.0	4.2
4513	CS.183	91101010.0	4.2
4514	CS.216	91101010.0	4.2
4515	CS.267	91101010.0	12.6
4516	CS.323	91101010.0	6.3
4517	L.001.M1	91101010.0	25.2
4518	L.001.M4	91101010.0	4.2
4519	T.CS.116	91101010.0	4.2
4520	T.CS.121	91101010.0	8.4
4521	T.CS.133	91101010.0	25.2
4522	T.CS.135	91101010.0	12.6
4523	T.CS.137	91101010.0	4.2
4524	T.CS.159	91101010.0	12.6
4525	T.CS.161	91101010.0	4.2
4526	T.CS.163	91101010.0	4.2
4527	T.CS.168	91101010.0	4.2
4528	T.CS.180	91101010.0	12.6
4529	CS.323	91102010.0	3
4530	T.CS.127	91104200.0	24.54
4531	T.CS.149	91104200.0	4.09
4532	CS.145	91302010.0	3.5
4533	CS.248	91302010.0	3.5
4534	CS.386	91302010.0	7
4535	CS.361	91304090.0	126
4536	CS.363	91361010.0	7.5
4537	T.CS.127	91361011.0	10
4538	CS.092	91401000.0	19
4539	CS.166	91401000.0	19
4540	CS.181	91401000.0	9.5
4541	T.CS.105	91401000.0	38
4542	T.CS.124	91401000.0	19
4543	CS.270	91402000.0	10.5
4544	CS.326	91402000.0	21
4545	CS.358	91402000.0	21
4546	CS.272	91405500.0	18.8
4547	CS.182	91501010.0	120
4548	T.CS.086	91501015.0	54
4549	CS.372	91701010.0	15
4550	CS.147	91705010.0	44
4551	CS.160	91705010.0	44
4552	CS.202	91705010.0	132
4553	CS.268	91705010.0	44
4554	CS.370	91705010.0	88
4555	L.004.M2	91705010.0	142
4556	CS.333	91705011.0	255
4557	CS.390	91705060.0	41
4558	CS.146	91705200.0	28.39
4559	CS.181	91705200.0	3.5
4560	CS.386	91705200.0	21
4561	CS.235	91708100.0	26
4562	CS.177	91723000.0	14.4
4563	CS.146	91745020.0	5
4564	T.CS.124	91745041.0	6
4565	CS.181	91746100.0	15
4566	CS.163	91750000.0	81
4567	CS.342	91750000.0	188
4568	L.034.M0	91760001.0	70
4569	T.CS.116	91760001.0	112
4570	CS.145	91770030.0	7
4571	CS.364	91770030.0	28
4572	T.CS.078	91770030.0	42
4573	CS.268	91781010.0	40
4574	CS.002	92101000.0	177
4575	CS.016	92101000.0	88.5
4576	CS.029	92101000.0	88.5
4577	CS.039	92101000.0	177
4578	CS.065	92101000.0	118.5
4579	CS.091	92101000.0	177
4580	CS.145	92101000.0	592.5
4581	CS.146	92101000.0	237
4582	CS.147	92101000.0	474
4583	CS.166	92101000.0	474
4584	CS.182	92101000.0	237
4585	CS.183	92101000.0	474
4586	CS.186	92101000.0	237
4587	CS.198	92101000.0	237
4588	CS.223	92101000.0	237
4589	CS.224	92101000.0	354
4590	CS.232	92101000.0	237
4591	CS.254	92101000.0	474
4592	CS.287	92101000.0	237
4593	CS.294	92101000.0	237
4594	CS.323	92101000.0	474
4595	CS.347	92101000.0	237
4596	CS.359	92101000.0	237
4597	CS.360	92101000.0	355.4
4598	CS.369	92101000.0	355.2
4599	CS.377	92101000.0	474
4600	CS.386	92101000.0	237
4601	CS.391	92101000.0	948
4602	L.031.M3	92101000.0	237
4603	L.031.M4	92101000.0	237
4604	L.032.M2	92101000.0	237
4605	L.032.M5	92101000.0	237
4606	L.032.M6	92101000.0	237
4607	L.033.M3	92101000.0	237
4608	L.033.M6	92101000.0	237
4609	L.034.M3	92101000.0	237
4610	L.034.M5	92101000.0	237
4611	T.CS.092	92101000.0	474
4612	T.CS.095	92101000.0	237
4613	T.CS.126	92101000.0	237
4614	T.CS.139	92101000.0	118.5
4615	T.CS.149	92101000.0	237
4616	T.CS.155	92101000.0	118.5
4617	T.CS.170	92101000.0	355.5
4618	T.CS.179	92101000.0	237
4619	T.FS.CS.006	92101000.0	858.4
4620	CS.027	92101001.0	230
4621	CS.085	92101001.0	115
4622	CS.093	92101001.0	115
4623	CS.103	92101001.0	115
4624	CS.106	92101001.0	115
4625	CS.131	92101001.0	57.5
4626	L.024.M2	92101001.0	115
4627	L.035.M0	92101001.0	57.5
4628	L.036.M0	92101001.0	230
4629	T.CS.094	92101001.0	57.5
4630	T.CS.096	92101001.0	115
4631	T.CS.098	92101001.0	57.5
4632	T.CS.099	92101001.0	115
4633	T.CS.105	92101001.0	172.5
4634	T.CS.120	92101001.0	115
4635	T.CS.138	92101001.0	57.5
4636	T.CS.143	92101001.0	57.5
4637	T.CS.151	92101001.0	57.5
4638	T.CS.158	92101001.0	115
4639	T.CS.160	92101001.0	115
4640	T.CS.161	92101001.0	230
4641	T.CS.171	92101001.0	172.5
4642	T.FS.CS.004	92101001.0	57.5
4643	CS.215	92101700.0	237
4644	CS.252	92101700.0	237
4645	L.004.M1	92101700.0	59.2
4646	L.036.M3	92101700.0	237
4647	T.CS.109	92101700.0	237
4648	CS.148	92101900.203108	480
4649	T.CS.134	92101900.206440	240
4650	CS.390	92103000.0	476
4651	T.CS.045	92103000.0	238
4652	T.CS.124	92103000.0	238
4653	T.CS.180	92103000.0	149
4654	CS.070	92111010.0	177
4655	CS.216	92111010.0	237
4656	CS.268	92111010.0	237
4657	CS.282	92111010.0	474
4658	CS.285	92111010.0	177
4659	CS.312	92111010.0	177
4660	CS.334	92111010.0	237
4661	CS.348	92111010.0	474
4662	L.003.M3	92111010.0	237
4663	T.CS.093	92111010.0	118.5
4664	CS.071	92114000.0	238
4665	CS.361	92121040.0	238
4666	CS.376	92130001.0	474
4667	T.CS.180	92193020.0	3.4
4668	CS.022	92302000.0	237
4669	CS.086	92302000.0	237
4670	CS.124	92302000.0	236.8
4671	CS.181	92302000.0	237
4672	CS.215	92302000.0	237
4673	CS.259	92302000.0	237
4674	CS.262	92302000.0	237
4675	CS.333	92302000.0	711
4676	CS.337	92302000.0	237
4677	CS.372	92302000.0	237
4678	CS.389	92302000.0	237
4679	L.001.M1	92302000.0	356
4680	L.005.M3	92302000.0	237
4681	T.CS.152	92302000.0	118.5
4682	CS.270	92302200.0	237
4683	CS.268	92302500.0	712
4684	CS.055	92306000.0	415
4685	CS.059	92306000.0	237
4686	CS.074	92306000.0	237
4687	CS.159	92306000.0	474
4688	CS.228	92306000.0	178
4689	CS.247	92306000.0	237
4690	CS.283	92306000.0	237
4691	CS.287	92306000.0	474
4692	CS.341	92306000.0	237
4693	CS.345	92306000.0	948
4694	CS.079	92410310.0	245.52
4695	CS.112	92410310.0	491.04
4696	CS.128	92410310.0	492
4697	CS.188	92410310.0	368
4698	CS.231	92410310.0	368
4699	CS.287	92410310.0	245.52
4700	CS.319	92410310.0	184
4701	CS.376	92410310.0	984
4702	L.003.M6	92410310.0	368
4703	L.004.M1	92410310.0	368
4704	L.032.M5	92410310.0	368
4705	T.CS.157	92410310.0	492
4706	T.CS.179	92410310.0	368
4707	CS.393	92410320.0	355
4708	CS.298	92410350.0	473
4709	CS.390	92410350.0	886.8
4710	CS.205	92410360.0	368
4711	CS.182	92410370.0	355
4712	CS.377	92410420.0	177.5
4713	CS.023	92410510.0	372
4714	CS.142	92410510.0	372
4715	CS.163	92410510.0	496
4716	CS.259	92410510.0	372
4717	CS.260	92410510.0	372
4718	CS.287	92410510.0	248
4719	CS.359	92410510.0	372
4720	CS.368	92410510.0	186
4721	L.005.M6	92410510.0	372
4722	L.008.M4	92410510.0	744
4723	L.022.M2	92410510.0	372
4724	L.022.M4	92410510.0	372
4725	L.022.M5	92410510.0	372
4726	L.031.M2	92410510.0	372
4727	L.033.M1	92410510.0	372
4728	L.033.M2	92410510.0	372
4729	L.033.M5	92410510.0	372
4730	T.CS.167	92410510.0	186
4731	CS.060	92410550.0	246.4
4732	CS.148	92410610.0	244
4733	CS.262	92410610.0	515
4734	CS.214	92410710.0	185
4735	CS.390	92410720.0	710
4736	T.CS.020	92432000.0	248
4737	T.CS.022	92432000.0	248
4738	T.CS.026	92432000.0	248
4739	T.CS.027	92432000.0	248
4740	T.CS.031	92432000.0	124
4741	T.CS.032	92432000.0	372
4742	T.CS.033	92432000.0	124
4743	T.CS.035	92432000.0	248
4744	T.CS.054	92432000.0	124
4745	T.CS.063	92432000.0	248
4746	CS.215	92510610.0	248
4747	CS.320	92510610.0	248
4748	CS.331	92510610.0	496
4749	CS.343	92510610.0	496
4750	CS.382	92510610.0	248
4751	CS.067	92510650.0	62
4752	CS.230	92510720.0	735
4753	CS.125	92530410.0	156.5
4754	CS.071	92530610.0	248
4755	CS.062	92552020.0	124
4756	CS.380	92560100.0	244
4757	CS.126	92560200.0	244
4758	CS.105	92650000.0	249
4759	CS.232	92650000.0	249
4760	CS.298	92650000.0	249
4761	CS.013	92650200.0	249
4762	CS.294	93101000.0	240
4763	CS.357	93101000.0	90
4764	CS.370	93101000.0	480
4765	CS.381	93101000.0	360
4766	L.012.M2	93101000.0	360
4767	L.032.M0	93101000.0	90
4768	L.033.M0	93101000.0	1080
4769	L.033.M2	93101000.0	1440
4770	L.033.M4	93101000.0	360
4771	L.033.M5	93101000.0	360
4772	CS.326	93301450.0	30
4773	CS.232	93401010.0	735
4774	CS.268	93401010.0	147
4775	CS.359	93401010.0	147
4776	CS.147	93401020.0	147
4777	CS.183	93401020.0	240
4778	CS.254	93401020.0	147
4779	L.033.M4	93502000.0	112
4780	T.CS.140	93502000.0	364
4781	CS.368	93505000.0	55.6
4782	CS.349	95105000.0	256
4783	CS.126	95110020.0	248
4784	CS.268	95110020.0	248
4785	CS.383	95110020.0	496
4786	CS.385	95201200.0	30
4787	T.CS.131	95230001.0	32
4788	CS.071	95230030.0	24
4789	CS.203	95230030.0	12
4790	CS.258	95310601.0	473
4791	T.CS.093	95311000.0	240
4792	T.CS.117	95311000.0	480
4793	T.CS.122	95311000.0	30
4794	CS.068	95999993.0	1.145
4795	CS.114	95999993.0	2.29
4796	CS.115	95999993.0	2.49
4797	CS.116	95999993.0	0.2
4798	CS.154	95999993.0	0.2
4799	CS.189	95999993.0	0.2
4800	CS.195	95999993.0	0.2
4801	CS.231	95999993.0	0.2
4802	CS.275	95999993.0	0.5725
4803	CS.285	95999993.0	0.5725
4804	CS.307	95999993.0	0.2
4805	CS.309	95999993.0	0.2
4806	CS.329	95999993.0	0.2
4807	CS.330	95999993.0	0.2
4808	CS.344	95999993.0	0.2
4809	CS.308	95999994.0	1.5
4810	CS.046	99000000.0	18
4811	CS.051	99000000.0	36
4812	CS.053	99000000.0	1.6
4813	CS.058	99000000.0	0.8
4814	CS.061	99000000.0	0.8
4815	CS.065	99000000.0	0.8
4816	CS.066	99000000.0	0.8
4817	CS.078	99000000.0	9
4818	CS.114	99000000.0	1.6
4819	CS.115	99000000.0	9
4820	CS.116	99000000.0	6
4821	CS.119	99000000.0	1.6
4822	CS.120	99000000.0	0.8
